,0
391,67.8901980936834
392,67.8447794804059
393,67.799351228852
394,67.75391331983741
395,67.7084657341779
396,67.66300845268924
397,67.61754145618715
398,67.5720647254874
399,67.52657824140572
400,67.48108198475788
401,67.43557593635961
402,67.39006007702669
403,67.34453438757484
404,67.29899884881982
405,67.25345344157739
406,67.2078981466633
407,67.16233294489327
408,67.11675781708308
409,67.07117274404848
410,67.02557770660522
411,66.97997268556904
412,66.93435766175568
413,66.88873261598091
414,66.84309752906049
415,66.79745238181013
416,66.75179715504561
417,66.70613182958269
418,66.66045638623709
419,66.61477080582458
420,66.5690750691609
421,66.52336915706181
422,66.47765305034305
423,66.43192672982039
424,66.38619017630955
425,66.3404433706263
426,66.29468629358638
427,66.24891892600556
428,66.20314124869957
429,66.15735324248416
430,66.11155488817509
431,66.06574616658811
432,66.01992705853897
433,65.97409754484342
434,65.92825760631719
435,65.88240722377606
436,65.83654637803576
437,65.79067504991205
438,65.74479322022069
439,65.69890086977739
440,65.65299797939795
441,65.6070845298981
442,65.56116050209359
443,65.51522587680014
444,65.46928063483357
445,65.42332475700957
446,65.3773582241439
447,65.33138101705232
448,65.2853931165506
449,65.23939450345445
450,65.19338515857964
451,65.14736506274193
452,65.10133419675707
453,65.05529254144078
454,65.00924007760884
455,64.96317678607699
456,64.91710264766097
457,64.87101764317654
458,64.82492175343947
459,64.77881495926547
460,64.73269724147033
461,64.68656858086977
462,64.64042895827956
463,64.59427835451544
464,64.54811675039316
465,64.50194412672847
466,64.45576046433712
467,64.40956574403486
468,64.36335994663746
469,64.31714305296065
470,64.27091504382017
471,64.22467590003178
472,64.17842560241125
473,64.1321641317743
474,64.0858914689367
475,64.0396075947142
476,63.99331248992253
477,63.94700613537746
478,63.900688511894735
479,63.85435960029011
480,63.80801938137933
481,63.76166783597813
482,63.715304944902286
483,63.668930688967535
484,63.62254504898962
485,63.57614800578431
486,63.52973954016735
487,63.48331963295448
488,63.43688826496145
489,63.39044541700403
490,63.34399106989795
491,63.29752520445896
492,63.25104780150282
493,63.20455884184528
494,63.15805830630209
495,63.111546175688986
496,63.06502243082174
497,63.018487052516086
498,62.97194002158778
499,62.92538131885257
500,62.87881092512621
501,62.83222882122445
502,62.78563498796304
503,62.73902940615773
504,62.69241205662425
505,62.64578292017839
506,62.59914197763587
507,62.55248920981245
508,62.50582459752387
509,62.4591481215859
510,62.41245976281428
511,62.36575950202476
512,62.31904732003308
513,62.272323197655005
514,62.22558711570628
515,62.178839055002655
516,62.13207899635989
517,62.08530692059371
518,62.03852280851989
519,61.99172664095417
520,61.9449183987123
521,61.89809806261003
522,61.85126561346311
523,61.804421032087305
524,61.75756429929834
525,61.710695395911976
526,61.663814302743965
527,61.616921000610056
528,61.570015470326005
529,61.52309769270755
530,61.47616764857045
531,61.42922531873045
532,61.3822706840033
533,61.33530372520477
534,61.28832442315058
535,61.2413327586565
536,61.194328712538265
537,61.14731226561163
538,61.10028339869236
539,61.05324209259619
540,61.00618832813888
541,60.95912208613617
542,60.91204334740381
543,60.86495209275756
544,60.817848303013164
545,60.77073195898637
546,60.723603041492936
547,60.676461531348615
548,60.62930740936913
